ID,種別,名前,場所,version_or_sha256,確認状態,担当エージェント,証拠
FILE-000094,ROOT_TRACKED,SharedTagSyncRemoteDataSource.kt,app/src/main/java/jp/mimac/urlsaver/data/SharedTagSyncRemoteDataSource.kt,sha256:3f70937031827f17e76702d133955be190074bd563832344e5fc3fdba3f13310,PARTIALLY_VERIFIED,S2,specific lines/structure reviewed; full file/runtime or visual scope not exhausted
FILE-000095,ROOT_TRACKED,SharedTagSyncScheduler.kt,app/src/main/java/jp/mimac/urlsaver/data/SharedTagSyncScheduler.kt,sha256:20a9befc4fa7559e9d7af1792dce4817eea08310a684f9281fc8eb7d1a2a3488,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000096,ROOT_TRACKED,SharedTagUrlCountRecord.kt,app/src/main/java/jp/mimac/urlsaver/data/SharedTagUrlCountRecord.kt,sha256:0cc34640aec67e8f0a8a6341072d52c4b894eca1dd1bcc28c0985975f57cdb90,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000097,ROOT_TRACKED,StorePurchaseRemoteDataSource.kt,app/src/main/java/jp/mimac/urlsaver/data/StorePurchaseRemoteDataSource.kt,sha256:356c3d4c4f2f4aeb995e726ecddfbebb672bf1b11ce8e52ae47667bb22095ebb,PARTIALLY_VERIFIED,S2,specific lines/structure reviewed; full file/runtime or visual scope not exhausted
FILE-000098,ROOT_TRACKED,TagDao.kt,app/src/main/java/jp/mimac/urlsaver/data/TagDao.kt,sha256:b9d425f43f02f0cd46b8cc25fc4b53c074faae0f106c99e7f302372b4a57f5e8,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000099,ROOT_TRACKED,TagEntity.kt,app/src/main/java/jp/mimac/urlsaver/data/TagEntity.kt,sha256:1e9556faaf4946b2d512a74e850c15a960ea7d14fd4bde1b2a64d654bb5ce9dc,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000100,ROOT_TRACKED,TagRepository.kt,app/src/main/java/jp/mimac/urlsaver/data/TagRepository.kt,sha256:917e82f3afe907556659ae7b7d51f438197dab402cfdc581f73a5d79e0ed9174,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000101,ROOT_TRACKED,TagUrlCrossRef.kt,app/src/main/java/jp/mimac/urlsaver/data/TagUrlCrossRef.kt,sha256:50ba00931d3c580cb52acbfcc60c0bfbd38f07dfd46f229a3e353d8c8cd119e1,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000102,ROOT_TRACKED,TopFilterOrderStore.kt,app/src/main/java/jp/mimac/urlsaver/data/TopFilterOrderStore.kt,sha256:af4a73a4f42cc60b92a2daa5958f1e9f3b129c5fd0a99cf047d71129675acb3a,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000103,ROOT_TRACKED,UrlEntryDao.kt,app/src/main/java/jp/mimac/urlsaver/data/UrlEntryDao.kt,sha256:87e5bdd1e7a25a9a3dca228c50e2c24cc550c9c36ee739aa523e39368acf8654,PARTIALLY_VERIFIED,S2,"read-only S1 diff cross-review; host tests/source inspected, physical/runtime/visual proof not exhausted"
FILE-000104,ROOT_TRACKED,UrlRepository.kt,app/src/main/java/jp/mimac/urlsaver/data/UrlRepository.kt,sha256:446b37b1a5d4b4de422911b3fc0c1b3d3332a50adf8e858681995d167bd13e80,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000105,ROOT_TRACKED,UsageSummaryDataSource.kt,app/src/main/java/jp/mimac/urlsaver/data/UsageSummaryDataSource.kt,sha256:edfce4a4305827a3c7a5c42a8c2b3ef17c7f3626fe286c1f28deb3a284ea0c2b,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000106,ROOT_TRACKED,UserProfileStore.kt,app/src/main/java/jp/mimac/urlsaver/data/UserProfileStore.kt,sha256:3a84b22c268c018408dc24193b6acf98590d9dc390df4796df262d3e24c18af7,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000107,ROOT_TRACKED,VideoDao.kt,app/src/main/java/jp/mimac/urlsaver/data/VideoDao.kt,sha256:f6bc9af1df022b88f053732d4991490cb763839c719056d7ab58c0790eaf93f5,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000108,ROOT_TRACKED,VideoRepository.kt,app/src/main/java/jp/mimac/urlsaver/data/VideoRepository.kt,sha256:50c5e42983f8bf8d92a3211bec6590d8de9979c72176e213f24027ac438f5a62,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000109,ROOT_TRACKED,EntitlementResolver.kt,app/src/main/java/jp/mimac/urlsaver/domain/EntitlementResolver.kt,sha256:b90008d75af1311d2495b7ddd4e6c6a041dad828bb0c185936c6b5af2807b93a,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000110,ROOT_TRACKED,EntryCardDisplayMode.kt,app/src/main/java/jp/mimac/urlsaver/domain/EntryCardDisplayMode.kt,sha256:f2ea108e64d634b5884e1deb46a9bcce901d96714e65035b0d32b0ef070ecc2b,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000111,ROOT_TRACKED,Models.kt,app/src/main/java/jp/mimac/urlsaver/domain/Models.kt,sha256:1632c921af8d56f2f9509b4f7771d8983cef9cbeb38b4587211042bbc158795a,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000112,ROOT_TRACKED,PlanModels.kt,app/src/main/java/jp/mimac/urlsaver/domain/PlanModels.kt,sha256:1ee68a1e826e76863b1a131b0c4a3599a1d16e642b43a63ee558ba2a4ceea0d2,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000113,ROOT_TRACKED,SharedTagSyncContracts.kt,app/src/main/java/jp/mimac/urlsaver/domain/SharedTagSyncContracts.kt,sha256:6313cf8014e3f6ee84fd248c5a3b6ea15de2cf9e94d6ba9f174e45f6871e589b,PARTIALLY_VERIFIED,S2,specific lines/structure reviewed; full file/runtime or visual scope not exhausted
FILE-000114,ROOT_TRACKED,TagModels.kt,app/src/main/java/jp/mimac/urlsaver/domain/TagModels.kt,sha256:a01f675be23aa402158f496c7f50ae0009113c729bc31978b724fd1fcda72a49,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000115,ROOT_TRACKED,UrlRules.kt,app/src/main/java/jp/mimac/urlsaver/domain/UrlRules.kt,sha256:a835cb0b623b35e1214dd93491105caf57a949dd05435a39f0c829516ff0faad,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000116,ROOT_TRACKED,UserProfile.kt,app/src/main/java/jp/mimac/urlsaver/domain/UserProfile.kt,sha256:46a0fa8c3460f0b5c8000ddcf801c6bcee7ac531ac25d9de491cca636380014b,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000117,ROOT_TRACKED,NetworkUrlPolicy.kt,app/src/main/java/jp/mimac/urlsaver/network/NetworkUrlPolicy.kt,sha256:4f268a9db3cdb2bd8817098b136caa863a4c213bc24f5722513730397cbb9866,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000118,ROOT_TRACKED,AiTransparencyPreviewScreen.kt,app/src/main/java/jp/mimac/urlsaver/ui/AiTransparencyPreviewScreen.kt,sha256:47a9c46ad15d24675692eb1d65058f8339a27d89ba49332838d165f987fbda8b,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000119,ROOT_TRACKED,AiTransparencyViewModel.kt,app/src/main/java/jp/mimac/urlsaver/ui/AiTransparencyViewModel.kt,sha256:17d444ca85e642099dea1f172298d5e30cfa2b5d485d1ce65b17d632e7a77aee,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000120,ROOT_TRACKED,ArchiveViewModel.kt,app/src/main/java/jp/mimac/urlsaver/ui/ArchiveViewModel.kt,sha256:e4938aa50020a2afca8e76a5bb5a2e0ae70a3547a259d8b6c56be640c1fa31af,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000121,ROOT_TRACKED,DetailViewModel.kt,app/src/main/java/jp/mimac/urlsaver/ui/DetailViewModel.kt,sha256:651face499ebb91ce7488b6db8b4678969e4dbb4614726f3f0eb00a6823ba87a,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000122,ROOT_TRACKED,ExportScreen.kt,app/src/main/java/jp/mimac/urlsaver/ui/ExportScreen.kt,sha256:3060c2f7328beea14a9a6dae1ee6ee59c39ff53650e6fc99cadda9240a28f629,PARTIALLY_VERIFIED,S2,specific lines/structure reviewed; full file/runtime or visual scope not exhausted
FILE-000123,ROOT_TRACKED,ExportViewModel.kt,app/src/main/java/jp/mimac/urlsaver/ui/ExportViewModel.kt,sha256:9e6d22c3f7fde160ef475fce72c6b01da7466d6104615217c33d3647abf3003e,PARTIALLY_VERIFIED,S2,"read-only S1 diff cross-review; host tests/source inspected, physical/runtime/visual proof not exhausted"
FILE-000124,ROOT_TRACKED,ExternalActions.kt,app/src/main/java/jp/mimac/urlsaver/ui/ExternalActions.kt,sha256:65548cbdea7caf8c2893fc9547b3a8a85829d68935e04bf4777b813f99dbe38a,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000125,ROOT_TRACKED,ListFilterState.kt,app/src/main/java/jp/mimac/urlsaver/ui/ListFilterState.kt,sha256:a5de1cb932ce5c5a187c51336900c5949501704233e695e8894d755e67c61c82,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000126,ROOT_TRACKED,MainActivitySecondaryIntentHandler.kt,app/src/main/java/jp/mimac/urlsaver/ui/MainActivitySecondaryIntentHandler.kt,sha256:df9cc62c4dd419605a41a3e9553c9c42cfc1a738be5c2f14bd25aea86a4c6e9f,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000127,ROOT_TRACKED,MainActivityViewModel.kt,app/src/main/java/jp/mimac/urlsaver/ui/MainActivityViewModel.kt,sha256:357ec29f44d42d9228f04b48305c6f0731b60d0562b3ac012cb7adf2da6c00aa,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000128,ROOT_TRACKED,MainListViewModel.kt,app/src/main/java/jp/mimac/urlsaver/ui/MainListViewModel.kt,sha256:b9b05595cd0255614a4937e50185492c1c243488a1754cb77bc86891a0815a15,PARTIALLY_VERIFIED,S2,"read-only S1 diff cross-review; host tests/source inspected, physical/runtime/visual proof not exhausted"
FILE-000129,ROOT_TRACKED,MetadataUiText.kt,app/src/main/java/jp/mimac/urlsaver/ui/MetadataUiText.kt,sha256:6e233c1b9d7fccb3f28b07c4ace90839d54459601c698c19a86f51ce354291ba,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000130,ROOT_TRACKED,Routes.kt,app/src/main/java/jp/mimac/urlsaver/ui/Routes.kt,sha256:4e6302c545c0691ea2ccfa4c2acbaf1acae68e24d4321f4045cf5dfa3ff2b53a,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000131,ROOT_TRACKED,ServicePresentation.kt,app/src/main/java/jp/mimac/urlsaver/ui/ServicePresentation.kt,sha256:5892a356caa72f1258df3419f2d7eac6f568984e5c17403629c49618ef541238,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000132,ROOT_TRACKED,SharedTagAuthViewModel.kt,app/src/main/java/jp/mimac/urlsaver/ui/SharedTagAuthViewModel.kt,sha256:7de34fb249e23e23fb112b5fad2a7271f230b7b664c9c1c5533fbcb113a9079c,PARTIALLY_VERIFIED,S2,specific lines/structure reviewed; full file/runtime or visual scope not exhausted
FILE-000133,ROOT_TRACKED,SharedTagCloudScreens.kt,app/src/main/java/jp/mimac/urlsaver/ui/SharedTagCloudScreens.kt,sha256:0ba1715def0f1a0aead91b160155ec7b9658ea9cc39aa24a5c3c0993b36454ea,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000134,ROOT_TRACKED,SharedTagInviteViewModel.kt,app/src/main/java/jp/mimac/urlsaver/ui/SharedTagInviteViewModel.kt,sha256:c4fca30d06905804b84898b652de3f881d3c94bbe1aacdf5551e25cdeb67ba1d,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000135,ROOT_TRACKED,SwipeThresholds.kt,app/src/main/java/jp/mimac/urlsaver/ui/SwipeThresholds.kt,sha256:6955775122ae6118d3955c6c674317adc8f57ab605c3d99621777d4539a30fe8,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000136,ROOT_TRACKED,TagDetailScreen.kt,app/src/main/java/jp/mimac/urlsaver/ui/TagDetailScreen.kt,sha256:fde4bb2ae8d8d58f05b04cd28efcf93f84c51744507f50a70d0ec977734c8dc6,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000137,ROOT_TRACKED,TagDetailViewModel.kt,app/src/main/java/jp/mimac/urlsaver/ui/TagDetailViewModel.kt,sha256:a903a59494bfd537bae5d662aba69b524822939a68517075ad318f61c3bf4b1d,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000138,ROOT_TRACKED,TagListViewModel.kt,app/src/main/java/jp/mimac/urlsaver/ui/TagListViewModel.kt,sha256:dde9ec3d0ee1209f9d4ebf34c44e06b0b81a77eaadb77a89a70132800e9b83c4,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000139,ROOT_TRACKED,UiFormatters.kt,app/src/main/java/jp/mimac/urlsaver/ui/UiFormatters.kt,sha256:9e25cad987deee323f521bccb03f98c9fb4c1d035d4e8dbc7c0c2c6df7859beb,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000140,ROOT_TRACKED,UrlSaverRoot.kt,app/src/main/java/jp/mimac/urlsaver/ui/UrlSaverRoot.kt,sha256:2019dd1907ccfbbb2a4afdda01a1a8e389058eee52177a35385bfe5f26a07985,PARTIALLY_VERIFIED,S2,"read-only S1 diff cross-review; host tests/source inspected, physical/runtime/visual proof not exhausted"
FILE-000141,ROOT_TRACKED,ViewModelFactories.kt,app/src/main/java/jp/mimac/urlsaver/ui/ViewModelFactories.kt,sha256:253b3c421523c0933e73fa23c341330fb939a8d6dc82951e3cd3b3e9b4788eb4,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000142,ROOT_TRACKED,BannerAdSlot.kt,app/src/main/java/jp/mimac/urlsaver/ui/ads/BannerAdSlot.kt,sha256:2f539757b4a3b2fd825b5ef7d2a055886e7c46581c75c19f5e3968b62c498b97,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000143,ROOT_TRACKED,EntryCard.kt,app/src/main/java/jp/mimac/urlsaver/ui/components/EntryCard.kt,sha256:98798bc1d13635aabb8cfa734daf8990aa3e999fc8ea301768daa2ab2bc98bb0,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000144,ROOT_TRACKED,OrbitChrome.kt,app/src/main/java/jp/mimac/urlsaver/ui/components/OrbitChrome.kt,sha256:cc8fb03fd716a01692c4bfc5cb5498c606c7eb03ddb0eba1456561cbd8c8923a,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000145,ROOT_TRACKED,ServiceFilterRow.kt,app/src/main/java/jp/mimac/urlsaver/ui/components/ServiceFilterRow.kt,sha256:b227a4d7a266340d761bfb6eb2e12bbb822dbcde665c8779c32253520238cdbb,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000146,ROOT_TRACKED,ServiceVisuals.kt,app/src/main/java/jp/mimac/urlsaver/ui/components/ServiceVisuals.kt,sha256:f360b6e2eeb8d8074ecea1e294d93ab3e7d7a30006c596f1f4759897df61884c,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000147,ROOT_TRACKED,TagFilterRow.kt,app/src/main/java/jp/mimac/urlsaver/ui/components/TagFilterRow.kt,sha256:7e802c88b1d894c831c04d3a2124324bb81594d80fd4b029cd50fbf3491c6db4,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000148,ROOT_UNTRACKED,AccessiblePalettes.kt,app/src/main/java/jp/mimac/urlsaver/ui/theme/AccessiblePalettes.kt,sha256:df3b5a78e7d9eff7de5e7998d3e87441ae10e175d5339ae98274bae60be76dc8,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000149,ROOT_TRACKED,AppThemeMode.kt,app/src/main/java/jp/mimac/urlsaver/ui/theme/AppThemeMode.kt,sha256:554de99a81900482f4a44d4a9e5e90be1046b9b8d391112c0c7b1b453372aafc,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000150,ROOT_TRACKED,OrbitTokens.kt,app/src/main/java/jp/mimac/urlsaver/ui/theme/OrbitTokens.kt,sha256:ad458d24b498052813b48c20499966e22639c9b1dfd26103299cb5f5e827a888,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000151,ROOT_TRACKED,Theme.kt,app/src/main/java/jp/mimac/urlsaver/ui/theme/Theme.kt,sha256:81fd7ab6340580daba30cbe2cd3775ef8a61a5e0655d801e12163c6bba3179ff,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000152,ROOT_TRACKED,AppClock.kt,app/src/main/java/jp/mimac/urlsaver/util/AppClock.kt,sha256:26c64032c750394d2c29886ae8b4d695c4c7f3c3ac91e8934cd2233f6aa980a2,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000153,ROOT_TRACKED,AppMediaStore.kt,app/src/main/java/jp/mimac/urlsaver/video/AppMediaStore.kt,sha256:e695dae269db742d492fb0bb6a94a899e05d873e94334c8eeb69f4321f21cb82,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000154,ROOT_TRACKED,MediaNetworkPolicy.kt,app/src/main/java/jp/mimac/urlsaver/video/MediaNetworkPolicy.kt,sha256:77339ba158508f10cd5b8ef89e82a0e39ee2ef1c1ee58549fd40828e19184653,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000155,ROOT_TRACKED,VideoDownloadWorker.kt,app/src/main/java/jp/mimac/urlsaver/video/VideoDownloadWorker.kt,sha256:5e8ac8910a2a196e7a5f319c626859f2f17cbe841a10c8e15bb56ae135dffd0c,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000156,ROOT_TRACKED,VideoResolveResult.kt,app/src/main/java/jp/mimac/urlsaver/video/VideoResolveResult.kt,sha256:f7892cec5c9f6db93ee541ab196204fc2254d5784e14c3607f1e928f67cb6554,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000157,ROOT_TRACKED,VideoResolveWorker.kt,app/src/main/java/jp/mimac/urlsaver/video/VideoResolveWorker.kt,sha256:56532073b99f04edf53f0bad301a0cbb4102170159d93ffb5b09c146f3b7e7be,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000158,ROOT_TRACKED,VideoResolver.kt,app/src/main/java/jp/mimac/urlsaver/video/VideoResolver.kt,sha256:e888254faa1c0b1fe222f4734a6d06424178f3ef4b7c40e8cc9a7b14de17732e,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000159,ROOT_TRACKED,FetchMetadataWorker.kt,app/src/main/java/jp/mimac/urlsaver/worker/FetchMetadataWorker.kt,sha256:e6dc015f9adfd255bf85a7a3deeb58b3c34a92ba704e9dffe8ffbdf861f0736c,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000160,ROOT_TRACKED,MetadataFetcher.kt,app/src/main/java/jp/mimac/urlsaver/worker/MetadataFetcher.kt,sha256:9bf7339497ebcf8f4bfaf9ad6b63a3f595826a1a0fb6c5d56fad61e343c4bf1d,PARTIALLY_VERIFIED,S2,specific lines/structure reviewed; full file/runtime or visual scope not exhausted
FILE-000161,ROOT_TRACKED,ResolveWorker.kt,app/src/main/java/jp/mimac/urlsaver/worker/ResolveWorker.kt,sha256:ba7f8dc4d1a297ca1f8fb8d5f5d04975160c22c529b0d577897681837ded6837,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000162,ROOT_TRACKED,SharedTagSyncWorker.kt,app/src/main/java/jp/mimac/urlsaver/worker/SharedTagSyncWorker.kt,sha256:d55d2d1e2e5d7250e723adabf20ac53335bd843bdf17b5f2e038fdd255be6c6f,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000163,ROOT_TRACKED,UrlSaverWorkerFactory.kt,app/src/main/java/jp/mimac/urlsaver/worker/UrlSaverWorkerFactory.kt,sha256:aac69ae47061ffb8b70c604bf5ea7a34ccd8bfbc15902e61da09323cd2489bfb,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000164,ROOT_TRACKED,ic_launcher_foreground.png,app/src/main/res/drawable-hdpi/ic_launcher_foreground.png,sha256:ce7c37d37db2c072ebf94a3095f2526e4e95116846d9542123330ffbf55ab855,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000165,ROOT_TRACKED,ic_launcher_foreground.png,app/src/main/res/drawable-mdpi/ic_launcher_foreground.png,sha256:72d2d5c6ce679e445fbe5926422e1265da82de096ec4b8c8878c9fbe676ad5e5,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000166,ROOT_TRACKED,default_profile_pig.png,app/src/main/res/drawable-nodpi/default_profile_pig.png,sha256:aec67567086cc31dfbdeddde91bfab131717da5f48da9f5462361d937d015470,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000167,ROOT_TRACKED,ic_launcher_foreground.png,app/src/main/res/drawable-xhdpi/ic_launcher_foreground.png,sha256:c091bd56cfe268eeaf5925b0fa07125d7127f6a1a4c75da53dfc3d44eea5adee,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
FILE-000168,ROOT_TRACKED,ic_launcher_foreground.png,app/src/main/res/drawable-xxhdpi/ic_launcher_foreground.png,sha256:98686c596f0833fa47775ebdfc862ead498640b2c853714deeae4f225b74cb9d,OUT_OF_SCOPE,S1,mobile-owned path; S2 read-only except specifically listed evidence files
